timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday
2023-12-24 13:21:36,Central India,Compute,246.0,280,16.97,98.04,0
2023-12-25 22:27:49,East US,Storage,1528.0,1586,38.72,97.28,0
2023-12-26 16:26:57,West Europe,Compute,469.0,569,78.1,98.01,1
2023-12-27 06:07:53,Central India,Storage,1501.0,1641,41.56,97.43,0
2023-12-28 20:21:54,Southeast Asia,Storage,,1961,67.28,98.56,1
2023-12-29 16:57:32,Southeast Asia,Compute,352.0,424,58.92,98.58,1
2023-12-30 15:44:48,West Europe,Compute,442.0,487,65.31,97.84,1
2023-12-31 00:51:03,Southeast Asia,Storage,1073.0,1368,48.57,98.84,1
2024-01-01 06:51:02,West Europe,Storage,,743,23.92,97.81,0
2024-01-02 15:22:10,West Europe,Compute,412.0,475,48.98,98.92,0
2024-01-03 06:26:31,Central India,Storage,1478.0,1711,54.63,98.02,1
2024-01-04 17:53:33,West Europe,Compute,85.0,163,14.56,99.29,0
2024-01-05 12:00:44,Central India,Storage,908.0,1174,37.51,97.19,0
2024-01-06 20:49:51,Central India,Compute,171.0,234,13.41,97.87,1
2024-01-07 23:39:48,Southeast Asia,Compute,492.0,503,61.26,97.08,1
2024-01-08 09:45:26,East US,Compute,253.0,327,18.66,99.77,0
2024-01-09 04:51:41,Southeast Asia,Compute,79.0,122,5.42,98.56,0
2024-01-10 23:55:22,Central India,Storage,658.0,946,7.32,99.48,0
2024-01-11 00:36:14,Central India,Compute,402.0,471,40.85,97.66,1
2024-01-12 00:15:44,West Europe,Storage,1406.0,1699,15.8,97.91,1
2024-01-13 21:22:37,West Europe,Storage,276.0,392,2.77,97.65,1
2024-01-14 05:08:22,West Europe,Storage,1962.0,2238,87.42,99.08,0
2024-01-15 12:51:22,West Europe,Compute,229.0,244,13.93,99.35,1
2024-01-16 03:38:14,East US,Compute,105.0,188,20.4,97.94,0
2024-01-17 15:34:37,Central India,Compute,419.0,509,67.07,99.16,0
2024-01-18 23:24:20,East US,Storage,146.0,338,6.96,98.43,0
2024-01-19 07:01:25,East US,Storage,965.0,1119,43.29,98.75,0
2024-01-20 19:24:24,East US,Storage,1829.0,1913,43.05,99.01,0
2024-01-21 05:21:47,Southeast Asia,Compute,210.0,305,27.36,99.38,1
2024-01-22 07:04:13,Southeast Asia,Storage,147.0,357,3.23,99.32,0
2024-01-23 00:31:30,East US,Storage,1395.0,1589,44.09,97.42,0
2024-01-24 08:24:50,Southeast Asia,Storage,1028.0,1116,20.34,98.49,1
2024-01-25 03:15:34,East US,Compute,244.0,305,24.85,98.69,1
2024-01-26 18:54:16,West Europe,Compute,124.0,160,7.45,99.42,0
2024-01-27 13:50:14,Central India,Storage,229.0,493,4.03,97.54,0
2024-01-28 14:14:59,West Europe,Compute,82.0,100,8.21,99.46,1
2024-01-29 07:06:08,East US,Storage,1109.0,1227,16.15,99.61,1
2024-01-30 12:13:38,West Europe,Storage,202.0,270,9.85,97.34,1
2024-01-31 12:55:02,Southeast Asia,Compute,363.0,390,60.95,99.18,0
2024-02-01 03:09:04,Central India,Compute,271.0,324,24.47,99.22,1
2024-02-02 10:15:49,East US,Storage,1045.0,1110,33.77,98.46,1
2024-02-03 18:54:03,Central India,Storage,1658.0,1873,33.76,99.8,1
2024-02-04 23:52:10,West Europe,Storage,1573.0,1786,45.46,99.2,1
2024-02-05 03:05:54,Southeast Asia,Compute,81.0,174,15.4,99.52,1
2024-02-06 11:34:29,East US,Storage,1891.0,2005,87.49,97.53,0
2024-02-07 22:01:19,East US,Compute,247.0,329,37.97,97.53,0
2024-02-08 15:56:56,Southeast Asia,Compute,497.0,546,51.86,98.71,1
2024-02-09 12:19:15,Southeast Asia,Storage,1567.0,1758,30.15,98.51,1
2024-02-10 18:29:39,East US,Compute,268.0,339,27.18,99.23,1
2024-02-11 22:58:25,Central India,Storage,963.0,1239,38.01,97.95,1
2024-02-12 03:28:19,Southeast Asia,Storage,185.0,335,5.9,97.18,1
2024-02-13 00:22:53,East US,Storage,925.0,1162,16.61,98.77,1
2024-02-14 11:13:16,Southeast Asia,Compute,371.0,466,56.08,97.76,0
2024-02-15 14:06:21,Central India,Storage,132.0,235,,99.74,0
2024-02-16 04:20:25,East US,Storage,1092.0,1325,44.2,98.76,1
2024-02-17 21:33:43,Southeast Asia,Compute,453.0,502,48.26,97.7,1
2024-02-18 14:48:36,East US,Storage,869.0,980,42.98,98.6,1
2024-02-19 15:32:17,West Europe,Storage,1039.0,1119,48.58,99.58,0
2024-02-20 08:19:33,East US,Compute,174.0,206,31.52,,1
2024-02-21 05:07:57,West Europe,Storage,451.0,747,12.52,99.69,0
2024-02-22 16:37:18,West Europe,Storage,852.0,904,8.9,99.02,0
2024-02-23 07:59:01,West Europe,Storage,460.0,575,7.59,97.94,1
2024-02-24 09:08:34,Southeast Asia,Compute,260.0,305,45.62,99.22,0
2024-02-25 01:35:14,West Europe,Storage,434.0,713,11.63,98.79,0
2024-02-26 18:15:16,East US,Compute,153.0,212,10.62,98.45,1
2024-02-27 02:32:35,East US,Compute,498.0,568,71.47,99.33,1
2024-02-28 15:42:19,Southeast Asia,Storage,420.0,621,14.16,98.4,0
2024-02-29 14:32:29,West Europe,Storage,968.0,1018,31.18,99.49,1
2024-03-01 11:08:06,East US,Storage,196.0,426,5.1,98.19,0
2024-03-02 01:23:48,Southeast Asia,Storage,190.0,416,3.88,98.8,0
2024-03-03 22:20:30,East US,Compute,219.0,254,40.19,99.79,0
2024-03-04 05:34:00,East US,Storage,175.0,287,5.62,99.46,1
2024-03-05 06:57:35,East US,Compute,201.0,229,29.18,97.35,1
2024-03-06 17:48:30,East US,Storage,1134.0,1331,43.59,99.69,0
2024-03-07 04:46:25,West Europe,Compute,,517,58.08,99.23,0
2024-03-08 11:26:24,Central India,Storage,1653.0,1772,46.7,97.34,0
2024-03-09 16:15:49,Central India,Compute,125.0,223,21.58,97.07,0
2024-03-10 19:14:13,Southeast Asia,Storage,1823.0,1903,49.17,98.9,0
2024-03-11 05:45:55,Southeast Asia,Compute,338.0,424,65.96,99.86,0
2024-03-12 15:21:58,Southeast Asia,Storage,1700.0,1761,34.97,99.54,0
2024-03-13 13:23:38,Central India,Compute,274.0,312,14.38,98.28,1
2024-03-14 20:39:03,Southeast Asia,Compute,413.0,480,81.81,99.77,1
2024-03-15 10:29:38,Central India,Compute,253.0,344,40.8,98.27,0
2024-03-16 11:48:41,East US,Compute,469.0,524,56.73,98.43,0
2024-03-17 13:51:46,Southeast Asia,Storage,185.0,283,3.21,99.35,1
2024-03-18 02:31:11,Central India,Storage,1981.0,2203,71.57,98.8,0
2024-03-19 20:10:57,Southeast Asia,Compute,301.0,378,30.52,99.24,1
2024-03-20 12:47:43,Central India,Storage,1564.0,1787,37.78,98.14,0
2024-03-21 06:53:29,East US,Compute,488.0,540,71.95,97.86,1
2024-03-22 15:06:38,East US,Compute,451.0,488,73.85,97.66,1
2024-03-23 11:23:09,West Europe,Compute,494.0,527,78.91,99.31,0
2024-03-24 09:21:52,East US,Storage,1659.0,1727,62.62,98.9,1
2024-03-25 20:49:01,Central India,Storage,1787.0,2025,77.95,97.71,1
2024-03-26 08:32:39,Central India,Storage,1224.0,1425,20.6,99.3,1
2024-03-27 07:16:32,Southeast Asia,Storage,940.0,1048,11.7,98.71,0
2024-03-28 19:03:37,East US,Compute,229.0,270,14.41,99.77,1
2024-03-29 09:40:09,West Europe,Compute,74.0,169,8.16,98.08,0
2024-03-30 07:55:18,West Europe,Storage,1217.0,1513,20.86,98.75,1
2024-03-31 01:26:56,Southeast Asia,Compute,159.0,198,20.02,99.47,1
2024-04-01 08:16:24,Southeast Asia,Compute,234.0,275,22.8,99.53,1
2024-04-02 06:43:22,East US,Compute,196.0,267,19.9,99.06,0
2024-04-03 10:37:08,East US,Storage,668.0,748,32.24,99.6,0
2024-04-04 12:06:44,Central India,Storage,1404.0,1624,56.26,99.98,1
2024-04-05 04:07:30,East US,Storage,1446.0,1686,23.41,98.98,1
2024-04-06 08:10:37,West Europe,Compute,295.0,374,25.66,98.58,0
2024-04-07 23:12:54,Central India,Storage,695.0,862,13.17,98.17,0
2024-04-08 07:02:51,Central India,Compute,470.0,502,84.13,99.29,0
2024-04-09 15:33:51,East US,Compute,105.0,161,5.68,97.17,1
2024-04-10 19:27:25,East US,Compute,126.0,137,13.56,97.78,1
2024-04-11 23:10:56,Central India,Compute,73.0,126,14.6,98.39,1
2024-04-12 19:00:28,West Europe,Compute,324.0,341,46.08,99.65,0
2024-04-13 16:23:09,East US,Compute,226.0,280,34.48,99.52,1
2024-04-14 13:43:13,Southeast Asia,Storage,1208.0,1500,38.18,98.05,1
2024-04-15 06:24:59,Southeast Asia,Storage,1917.0,2137,77.28,98.47,1
2024-04-16 15:33:47,Southeast Asia,Compute,350.0,380,20.65,99.31,0
2024-04-17 01:00:09,Southeast Asia,Storage,370.0,502,13.96,99.45,0
2024-04-18 03:12:54,Southeast Asia,Storage,831.0,904,19.93,99.54,0
2024-04-19 01:43:01,Southeast Asia,Storage,422.0,641,14.06,99.83,1
2024-04-20 06:42:13,Southeast Asia,Compute,485.0,574,26.27,97.12,1
2024-04-21 04:14:52,Southeast Asia,Compute,484.0,568,57.38,98.89,0
2024-04-22 03:32:49,Central India,Storage,1173.0,1422,25.38,97.18,1
2024-04-23 19:58:11,Southeast Asia,Storage,274.0,549,3.81,99.65,1
2024-04-24 10:46:56,Central India,Compute,254.0,303,41.53,98.18,0
2024-04-25 06:39:24,Southeast Asia,Compute,371.0,428,65.19,97.67,0
2024-04-26 13:19:57,West Europe,Storage,1757.0,1901,51.92,99.28,0
2024-04-27 13:48:51,Southeast Asia,Storage,1486.0,1757,56.87,98.67,1
2024-04-28 14:35:08,Central India,Compute,399.0,479,57.27,99.51,1
2024-04-29 21:55:00,West Europe,Storage,1935.0,2192,48.33,98.22,0
2024-04-30 11:27:45,Central India,Storage,1442.0,1535,,99.16,0
2024-05-01 20:40:28,West Europe,Compute,91.0,145,5.01,99.86,0
2024-05-02 07:40:21,West Europe,Storage,692.0,934,21.04,97.09,1
2024-05-03 06:11:30,East US,Compute,374.0,447,36.17,99.34,0
2024-05-04 10:08:12,East US,Compute,124.0,189,15.0,99.94,0
2024-05-05 20:51:21,East US,Storage,881.0,1028,23.55,99.95,0
2024-05-06 14:26:20,East US,Compute,487.0,508,77.42,98.47,0
2024-05-07 02:07:07,West Europe,Storage,256.0,553,12.13,97.05,1
2024-05-08 23:23:19,East US,Compute,460.0,485,77.37,99.12,1
2024-05-09 00:48:06,West Europe,Storage,1421.0,1667,42.51,99.43,0
2024-05-10 13:57:48,West Europe,Storage,639.0,839,18.71,99.27,1
2024-05-11 15:16:34,Southeast Asia,Storage,1568.0,1747,47.99,98.12,1
2024-05-12 02:08:12,Southeast Asia,Compute,71.0,111,6.0,97.9,1
2024-05-13 16:50:41,Southeast Asia,Storage,1281.0,1522,29.38,99.35,1
2024-05-14 01:24:22,Central India,Compute,372.0,456,60.44,97.25,0
2024-05-15 23:15:36,Central India,Compute,309.0,346,37.75,99.86,0
2024-05-16 17:04:22,West Europe,Compute,79.0,122,5.12,97.73,1
2024-05-17 16:43:23,West Europe,Storage,1893.0,1997,,97.31,0
2024-05-18 08:35:22,Southeast Asia,Storage,1038.0,1109,25.2,99.46,0
2024-05-19 14:03:59,Central India,Compute,469.0,483,64.72,98.32,0
2024-05-20 10:38:12,Southeast Asia,Compute,484.0,535,29.97,98.28,1
2024-05-21 06:01:04,West Europe,Storage,770.0,943,23.3,97.09,0
2024-05-22 11:24:39,West Europe,Compute,305.0,391,31.27,98.2,1
2024-05-23 03:25:34,East US,Compute,144.0,192,12.0,98.33,0
2024-05-24 17:16:16,Central India,Compute,132.0,156,19.81,99.97,0
2024-05-25 23:26:54,East US,Compute,455.0,484,81.26,98.27,0
2024-05-26 08:33:39,Southeast Asia,Compute,473.0,490,63.53,97.7,1
2024-05-27 19:54:47,East US,Compute,51.0,77,3.77,97.37,1
2024-05-28 10:44:41,West Europe,Compute,412.0,503,60.12,98.55,0
2024-05-29 13:07:40,Central India,Compute,134.0,147,12.52,98.6,1
2024-05-30 09:47:49,East US,Storage,664.0,852,11.17,99.85,0
2024-05-31 06:46:35,Central India,Compute,472.0,491,69.28,98.15,0
2024-06-01 10:39:17,Central India,Compute,456.0,480,62.56,97.98,0
2024-06-02 05:03:11,West Europe,Storage,774.0,986,9.18,97.21,0
2024-06-03 03:24:11,Central India,Compute,406.0,444,27.97,99.47,1
2024-06-04 22:38:07,Southeast Asia,Storage,405.0,538,5.16,98.43,0
2024-06-05 07:07:29,East US,Storage,1592.0,1725,43.44,97.8,0
2024-06-06 09:55:37,Central India,Storage,670.0,827,24.39,97.15,0
2024-06-07 03:04:40,Southeast Asia,Compute,138.0,218,27.6,97.81,0
2024-06-08 15:54:10,East US,Storage,1373.0,1660,32.7,98.76,0
2024-06-09 08:16:12,Central India,Compute,349.0,375,21.49,97.4,0
2024-06-10 08:11:14,West Europe,Compute,494.0,577,41.98,97.45,1
2024-06-11 06:28:14,Central India,Compute,491.0,540,50.38,99.57,1
2024-06-12 00:51:34,East US,Compute,305.0,358,57.51,99.91,1
2024-06-13 15:02:26,East US,Compute,491.0,568,53.1,99.93,1
2024-06-14 12:11:05,East US,Storage,1046.0,1241,36.84,97.49,1
2024-06-15 13:08:27,Central India,Compute,476.0,498,60.2,98.65,0
2024-06-16 16:14:16,West Europe,Storage,1383.0,1598,47.4,99.13,0
2024-06-17 03:20:00,East US,Compute,73.0,144,8.03,98.04,0
2024-06-18 15:29:48,Central India,Storage,1168.0,1311,42.58,99.21,0
2024-06-19 21:23:09,Central India,Storage,1522.0,1634,32.33,97.58,1
2024-06-20 00:51:49,West Europe,Compute,52.0,103,5.08,97.29,0
2024-06-21 09:41:58,Southeast Asia,Storage,319.0,461,11.44,98.16,1
2024-06-22 09:23:12,East US,Compute,171.0,263,24.48,99.06,1
2024-06-23 10:52:19,Central India,Storage,1460.0,1732,45.47,97.77,0
2024-06-24 12:53:26,Southeast Asia,Storage,340.0,627,14.56,99.81,0
2024-06-25 15:08:02,West Europe,Compute,255.0,306,15.53,99.55,1
2024-06-26 00:57:44,Southeast Asia,Compute,389.0,453,59.35,97.66,0
2024-06-27 13:22:07,Southeast Asia,Compute,189.0,276,26.21,99.11,1
2024-06-28 00:24:02,East US,Compute,315.0,354,25.3,99.56,1
2024-06-29 05:44:26,West Europe,Compute,455.0,524,36.68,97.05,0
2024-06-30 14:08:10,East US,Compute,159.0,190,21.79,97.51,0
2024-07-01 14:12:27,East US,Storage,1406.0,1469,19.81,97.68,0
2024-07-02 19:56:10,West Europe,Storage,510.0,600,11.72,98.74,0
2024-07-03 16:52:56,Central India,Storage,1312.0,1425,39.13,97.94,0
2024-07-04 17:47:26,Southeast Asia,Compute,355.0,415,27.11,98.11,0
2024-07-05 05:34:53,East US,Compute,399.0,439,40.4,98.2,1
2024-07-06 12:54:41,Central India,Compute,238.0,250,19.09,97.93,0
2024-07-07 17:05:14,Central India,Compute,224.0,311,19.74,97.97,1
2024-07-08 08:38:49,East US,Storage,1913.0,2050,25.83,98.21,1
2024-07-09 14:49:57,West Europe,Compute,105.0,202,6.41,97.39,1
2024-07-10 22:55:55,East US,Compute,369.0,383,58.95,99.84,1
2024-07-11 06:51:58,Southeast Asia,Compute,113.0,210,11.28,99.65,0
2024-07-12 09:32:06,East US,Compute,334.0,359,23.17,99.27,1
2024-07-13 21:14:15,Southeast Asia,Compute,222.0,321,42.53,97.05,0
2024-07-14 08:15:11,Central India,Compute,106.0,197,18.55,98.07,1
2024-07-15 01:46:00,Central India,Compute,169.0,265,10.49,98.29,0
2024-07-16 18:26:03,Southeast Asia,Compute,355.0,419,51.43,97.56,0
2024-07-17 04:05:10,East US,Storage,1314.0,1445,46.17,97.15,1
2024-07-18 13:39:07,West Europe,Compute,208.0,259,19.2,98.07,0
2024-07-19 21:10:42,East US,Compute,162.0,186,26.98,97.35,0
2024-07-20 00:11:51,West Europe,Compute,472.0,564,23.7,98.4,0
2024-07-21 10:07:07,West Europe,Compute,269.0,289,38.5,,0
2024-07-22 03:21:52,Southeast Asia,Compute,466.0,496,63.43,98.74,0
2024-07-23 01:21:42,Central India,Storage,429.0,512,19.93,98.98,0
2024-07-24 17:51:19,East US,Compute,402.0,447,70.82,98.43,0
2024-07-25 21:28:27,East US,Storage,1967.0,2048,40.08,99.29,1
2024-07-26 17:09:43,Southeast Asia,Compute,160.0,195,27.9,99.46,1
2024-07-27 02:57:06,East US,Compute,430.0,448,61.37,97.07,0
2024-07-28 10:09:00,East US,Storage,1097.0,1214,44.97,97.96,1
2024-07-29 14:39:17,West Europe,Compute,500.0,566,99.76,,0
2024-07-30 23:19:13,Central India,Storage,1876.0,2134,87.53,99.93,0
2024-07-31 08:30:07,Southeast Asia,Storage,964.0,1123,46.78,99.95,1
2024-08-01 19:38:21,Central India,Compute,354.0,399,36.94,98.79,0
2024-08-02 12:35:45,Southeast Asia,Compute,412.0,465,53.25,98.81,1
2024-08-03 19:57:23,Southeast Asia,Compute,442.0,529,42.24,98.22,0
2024-08-04 22:58:20,West Europe,Compute,50.0,88,8.46,99.53,1
2024-08-05 15:49:53,East US,Compute,137.0,187,21.34,99.81,1
2024-08-06 14:44:54,Southeast Asia,Storage,618.0,786,12.49,99.19,1
2024-08-07 10:28:49,Central India,Compute,59.0,103,11.3,97.28,0
2024-08-08 14:49:56,East US,Compute,157.0,225,25.68,97.66,0
2024-08-09 15:27:34,Southeast Asia,Compute,287.0,334,14.99,99.57,1
2024-08-10 07:02:18,East US,Storage,689.0,898,33.95,97.82,1
2024-08-11 06:58:17,West Europe,Compute,454.0,498,85.75,98.93,0
2024-08-12 15:14:14,East US,Storage,588.0,664,13.69,97.56,0
2024-08-13 19:10:54,West Europe,Storage,1459.0,1718,54.62,98.73,0
2024-08-14 02:05:01,East US,Compute,408.0,448,63.21,98.91,1
2024-08-15 23:56:56,East US,Storage,1629.0,1840,59.03,99.46,1
2024-08-16 17:11:50,West Europe,Compute,437.0,476,31.46,97.02,0
2024-08-17 12:09:50,East US,Storage,1349.0,1562,28.41,98.3,1
2024-08-18 20:50:52,East US,Compute,53.0,145,5.02,99.54,0
2024-08-19 00:12:40,West Europe,Storage,928.0,1040,15.37,97.71,0
2024-08-20 21:28:03,Central India,Compute,500.0,513,87.16,98.16,1
2024-08-21 02:38:34,West Europe,Storage,149.0,294,3.79,98.53,0
2024-08-22 01:53:17,West Europe,Storage,1208.0,1481,35.62,98.98,0
2024-08-23 10:04:29,West Europe,Compute,126.0,140,10.61,98.14,0
2024-08-24 17:48:06,West Europe,Compute,368.0,414,71.14,98.02,1
2024-08-25 16:47:05,Southeast Asia,Storage,975.0,1049,45.04,98.23,1
2024-08-26 01:32:48,East US,Compute,335.0,410,54.49,98.31,1
2024-08-27 16:52:19,Central India,Compute,419.0,435,31.74,99.78,0
2024-08-28 18:35:43,Central India,Storage,339.0,627,9.05,97.71,0
2024-08-29 10:18:25,Southeast Asia,Compute,94.0,182,7.3,99.69,0
2024-08-30 12:26:34,West Europe,Compute,286.0,338,32.99,97.98,1
2024-08-31 09:58:12,Central India,Compute,465.0,541,25.3,97.99,1
2024-09-01 03:07:10,West Europe,Compute,97.0,144,19.25,98.3,1
2024-09-02 00:34:25,West Europe,Storage,222.0,459,8.28,98.62,1
2024-09-03 00:49:58,Central India,Compute,362.0,442,66.03,97.34,0
2024-09-04 23:12:32,West Europe,Compute,382.0,394,35.85,99.28,1
2024-09-05 00:52:06,Central India,Storage,831.0,991,27.16,99.16,0
2024-09-06 10:50:29,East US,Storage,1798.0,1877,24.92,98.45,0
2024-09-07 15:21:22,Southeast Asia,Compute,290.0,341,17.42,98.58,0
2024-09-08 17:48:31,East US,Storage,951.0,1020,38.78,99.54,1
2024-09-09 16:04:06,East US,Compute,131.0,220,19.72,99.15,1
2024-09-10 12:32:08,West Europe,Storage,512.0,563,11.43,97.84,1
2024-09-11 12:54:16,West Europe,Compute,51.0,105,5.51,98.69,0
2024-09-12 12:12:43,East US,Storage,1767.0,1847,49.5,98.29,1
2024-09-13 09:41:40,East US,Storage,,411,13.32,97.66,1
2024-09-14 17:34:31,East US,Compute,317.0,414,32.22,98.27,1
2024-09-15 22:17:51,West Europe,Storage,1974.0,2112,23.56,97.82,0
2024-09-16 21:48:45,Southeast Asia,Compute,248.0,320,38.75,97.5,1
2024-09-17 18:07:10,Central India,Storage,990.0,1084,33.17,97.71,0
2024-09-18 04:34:22,Central India,Compute,418.0,457,79.86,99.65,0
2024-09-19 05:30:59,Southeast Asia,Compute,292.0,344,25.99,99.85,0
2024-09-20 01:43:29,East US,Storage,153.0,416,3.43,98.79,1
2024-09-21 03:58:44,Southeast Asia,Compute,294.0,326,16.22,97.84,0
2024-09-22 12:30:37,Southeast Asia,Storage,568.0,706,24.13,99.51,1
2024-09-23 23:30:02,West Europe,Compute,441.0,533,23.17,97.77,1
2024-09-24 11:43:34,Central India,Storage,1419.0,1644,53.59,97.15,1
2024-09-25 00:21:39,Southeast Asia,Compute,373.0,420,56.37,97.73,0
2024-09-26 13:23:02,Central India,Compute,250.0,268,23.9,97.84,0
2024-09-27 10:19:09,Central India,Storage,205.0,485,3.46,97.88,0
2024-09-28 00:55:56,West Europe,Storage,817.0,1061,24.27,97.81,0
2024-09-29 12:47:40,Southeast Asia,Storage,115.0,387,5.63,,0
2024-09-30 11:41:03,East US,Compute,58.0,155,9.84,98.78,1
2024-10-01 21:48:40,East US,Compute,58.0,145,9.47,97.13,1
2024-10-02 14:33:07,East US,Compute,135.0,159,13.88,97.82,1
2024-10-03 22:20:40,Central India,Compute,61.0,90,8.47,99.68,0
2024-10-04 13:21:39,East US,Storage,487.0,596,11.41,97.01,1
2024-10-05 18:26:00,East US,Storage,1933.0,2071,60.38,99.26,0
2024-10-06 12:05:31,West Europe,Storage,913.0,1057,36.15,98.24,0
2024-10-07 05:10:46,Southeast Asia,Compute,297.0,327,16.57,97.17,0
2024-10-08 20:29:24,East US,Storage,1944.0,2222,29.47,99.98,0
2024-10-09 03:06:23,Central India,Compute,131.0,141,9.81,98.68,0
2024-10-10 15:23:59,West Europe,Compute,221.0,242,25.07,99.22,0
2024-10-11 23:19:28,Southeast Asia,Storage,1714.0,1865,54.93,98.2,0
2024-10-12 15:40:21,West Europe,Compute,278.0,353,54.22,97.81,0
2024-10-13 11:33:31,West Europe,Storage,302.0,557,5.14,98.32,0
2024-10-14 20:24:09,West Europe,Compute,95.0,155,14.59,97.92,0
2024-10-15 15:07:06,Southeast Asia,Compute,353.0,433,67.14,97.97,0
2024-10-16 07:15:13,Central India,Compute,91.0,156,13.71,98.49,0
2024-10-17 05:01:39,West Europe,Storage,167.0,418,6.25,99.22,1
2024-10-18 01:32:05,Southeast Asia,Compute,316.0,347,19.32,97.51,1
2024-10-19 09:51:04,West Europe,Compute,188.0,285,29.23,99.3,0
2024-10-20 13:39:57,Southeast Asia,Compute,128.0,167,9.54,97.76,0
2024-10-21 19:59:44,West Europe,Compute,462.0,473,49.1,98.52,1
2024-10-22 04:33:21,West Europe,Storage,133.0,244,2.29,98.19,1
2024-10-23 16:25:49,Southeast Asia,Compute,303.0,393,52.07,97.56,1
2024-10-24 05:11:07,Southeast Asia,Compute,182.0,273,28.64,98.76,1
2024-10-25 06:08:27,Southeast Asia,Compute,334.0,393,57.33,98.03,0
2024-10-26 04:55:50,East US,Storage,444.0,527,5.0,98.4,1
2024-10-27 23:05:44,Central India,Compute,360.0,439,52.83,99.06,0
2024-10-28 03:26:04,East US,Storage,812.0,1015,10.49,97.76,0
2024-10-29 00:39:49,Southeast Asia,Compute,408.0,497,75.13,97.62,1
2024-10-30 19:43:03,Central India,Storage,139.0,439,6.76,97.53,0
2024-10-31 17:59:54,Central India,Compute,466.0,564,57.13,99.04,0
2024-11-01 00:53:00,Central India,Storage,565.0,658,14.08,98.85,1
2024-11-02 10:31:04,Southeast Asia,Storage,211.0,425,3.95,98.7,0
2024-11-03 14:02:41,Southeast Asia,Compute,64.0,92,5.02,98.79,1
2024-11-04 01:46:02,Central India,Compute,466.0,529,47.25,,0
2024-11-05 16:57:05,West Europe,Storage,1599.0,1697,33.04,98.38,0
2024-11-06 18:34:54,West Europe,Compute,406.0,493,54.79,99.15,0
2024-11-07 16:23:05,Southeast Asia,Storage,1634.0,1743,27.59,99.48,1
2024-11-08 16:41:51,East US,Compute,479.0,502,56.01,99.16,1
2024-11-09 03:01:45,Central India,Storage,908.0,1114,41.7,99.52,1
2024-11-10 18:18:56,East US,Compute,63.0,80,7.44,98.76,0
2024-11-11 22:35:25,Central India,Storage,902.0,1056,40.56,99.98,0
2024-11-12 05:46:48,West Europe,Storage,1254.0,1511,21.94,99.17,0
2024-11-13 10:55:08,West Europe,Compute,175.0,252,14.58,98.46,1
2024-11-14 19:25:47,Central India,Compute,387.0,434,43.22,99.69,0
2024-11-15 09:04:35,East US,Compute,400.0,465,26.0,97.06,1
2024-11-16 00:40:48,East US,Compute,468.0,546,34.75,98.0,1
2024-11-17 02:03:05,Southeast Asia,Compute,409.0,479,51.05,98.21,0
2024-11-18 14:00:20,Southeast Asia,Compute,414.0,448,33.9,97.81,0
2024-11-19 22:50:24,Southeast Asia,Storage,315.0,544,3.75,99.64,0
2024-11-20 23:40:50,Southeast Asia,Storage,1683.0,1775,31.32,97.62,1
2024-11-21 20:39:29,Southeast Asia,Compute,399.0,471,43.73,98.5,1
2024-11-22 07:18:12,West Europe,Compute,134.0,225,22.04,97.7,0
2024-11-23 08:31:35,Central India,Storage,1008.0,1292,25.02,98.88,1
2024-11-24 09:23:38,Central India,Compute,383.0,441,56.53,99.34,1
2024-11-25 00:42:19,Southeast Asia,Compute,82.0,153,9.36,99.61,0
2024-11-26 20:46:36,Central India,Storage,1147.0,1415,18.29,98.47,1
2024-11-27 15:46:51,East US,Compute,160.0,171,13.07,99.78,1
2024-11-28 05:15:41,West Europe,Storage,292.0,442,12.78,99.83,1
2024-11-29 02:37:24,Southeast Asia,Storage,1229.0,1325,44.07,98.73,1
2024-11-30 08:59:13,Central India,Storage,1206.0,1308,27.32,98.38,1
2024-12-01 09:17:25,West Europe,Compute,79.0,113,7.64,98.27,0
2024-12-02 22:36:49,East US,Storage,491.0,649,24.0,99.73,0
2024-12-03 06:12:07,East US,Storage,681.0,837,29.37,98.81,0
2024-12-04 16:15:35,West Europe,Storage,147.0,447,1.49,99.9,0
2024-12-05 09:09:36,East US,Storage,1484.0,1674,35.66,98.4,1
2024-12-06 03:00:02,Southeast Asia,Storage,1951.0,2181,26.59,98.33,0
2024-12-07 10:16:30,West Europe,Compute,73.0,111,3.88,97.62,0
2024-12-08 17:02:40,East US,Storage,1921.0,2184,38.07,98.09,1
2024-12-09 10:38:32,East US,Compute,425.0,473,72.58,97.2,1
2024-12-10 20:47:06,Southeast Asia,Storage,990.0,1249,48.0,97.99,0
2024-12-11 07:55:44,West Europe,Storage,1835.0,2014,75.43,99.06,0
2024-12-12 04:31:43,East US,Storage,1377.0,1663,57.08,97.41,1
2024-12-13 22:35:38,Central India,Storage,941.0,1090,33.52,99.1,1
2024-12-14 12:11:08,West Europe,Compute,119.0,195,21.17,97.71,0
2024-12-15 23:37:15,Southeast Asia,Storage,1103.0,1258,40.2,97.51,0
2024-12-16 07:52:48,Central India,Storage,1198.0,1348,22.6,98.59,1
2024-12-17 21:34:45,East US,Compute,161.0,209,24.23,97.08,1
2024-12-18 21:35:05,West Europe,Storage,1002.0,1281,13.32,97.1,0
2024-12-19 02:12:25,East US,Compute,324.0,389,37.95,97.31,1
2024-12-20 19:04:40,East US,Storage,1766.0,1918,54.66,97.8,1
